entity_id,age,country,account_plan,tenure_days,email_verified
user_04857,67,AU,free,2068,True
user_04858,20,BR,free,1559,True
user_04859,29,AU,basic,2182,True
user_04860,67,DE,free,198,True
user_04861,41,FR,pro,716,True
user_04862,29,DE,free,841,True
user_04863,31,BR,free,2723,True
user_04864,27,UK,basic,2050,True
user_04865,18,JP,pro,3141,True
user_04866,23,JP,free,1115,True
user_04867,51,CA,enterprise,3464,True
user_04868,33,CA,pro,969,True
user_04869,48,UK,free,544,True
user_04870,55,AU,pro,2135,True
user_04871,64,CA,pro,608,False
user_04872,67,UK,free,1855,True
user_04873,63,CA,pro,974,True
user_04874,51,US,free,3414,True
user_04875,19,BR,free,2841,True
user_04876,49,FR,free,1142,True
user_04877,24,BR,free,1375,True
user_04878,28,DE,basic,2733,True
user_04879,53,AU,enterprise,2288,True
user_04880,48,FR,pro,44,True
user_04881,27,BR,free,428,True
user_04882,63,US,pro,1860,True
user_04883,21,JP,free,171,True
user_04884,51,CA,free,946,True
user_04885,67,UK,free,3009,True
user_04886,33,AU,free,195,True
user_04887,38,CA,pro,3301,False
user_04888,34,UK,free,2696,True
user_04889,70,UK,free,1472,True
user_04890,53,BR,free,1616,True
user_04891,52,CA,basic,1514,True
user_04892,25,AU,pro,1391,True
user_04893,35,FR,enterprise,3241,True
user_04894,21,DE,free,1109,True
user_04895,62,UK,free,1996,True
user_04896,53,JP,pro,814,False
user_04897,31,CA,free,3018,True
user_04898,62,UK,enterprise,3189,True
user_04899,19,UK,basic,1448,True
user_04900,67,CA,pro,3181,False
user_04901,43,US,pro,1039,True
user_04902,74,CA,free,2822,True
user_04903,20,AU,pro,2252,True
user_04904,67,BR,enterprise,617,True
user_04905,53,JP,pro,2991,True
user_04906,41,US,pro,261,True
user_04907,46,JP,free,663,True
user_04908,50,CA,enterprise,3210,True
user_04909,29,JP,free,3526,True
user_04910,49,DE,basic,464,True
user_04911,25,AU,free,2552,True
user_04912,33,CA,enterprise,2264,True
user_04913,46,BR,pro,3375,True
user_04914,41,BR,free,2471,True
user_04915,43,US,basic,2436,True
user_04916,31,JP,free,2828,True
user_04917,33,US,free,3394,True
user_04918,71,FR,free,1203,False
user_04919,58,UK,pro,673,True
user_04920,67,AU,free,2530,True
user_04921,73,CA,basic,2758,True
user_04922,65,UK,free,2876,True
user_04923,68,DE,free,3496,True
user_04924,25,FR,basic,2593,True
user_04925,61,DE,free,1317,True
user_04926,47,DE,basic,2998,True
user_04927,34,DE,free,2973,True
user_04928,62,AU,free,1855,True
user_04929,47,AU,free,286,False
user_04930,57,JP,pro,600,True
user_04931,36,US,free,2937,True
user_04932,23,DE,basic,546,True
user_04933,25,UK,basic,3174,True
user_04934,38,UK,free,3259,True
user_04935,34,DE,free,1508,True
user_04936,21,DE,free,3362,True
user_04937,61,US,enterprise,3046,False
user_04938,60,JP,pro,760,True
user_04939,52,JP,free,2320,True
user_04940,48,AU,basic,712,True
user_04941,23,UK,basic,176,True
user_04942,60,DE,basic,922,True
user_04943,34,FR,basic,1081,True
user_04944,58,DE,pro,453,True
user_04945,56,FR,free,261,True
user_04946,37,CA,free,419,True
user_04947,58,JP,free,3389,True
user_04948,63,UK,free,1935,False
user_04949,24,UK,basic,3395,True
user_04950,66,DE,free,192,True
user_04951,30,AU,free,2710,True
user_04952,31,FR,free,3460,True
user_04953,58,JP,free,2727,True
user_04954,33,FR,free,2829,True
user_04955,28,AU,free,1655,True
user_04956,60,FR,free,521,False
user_04957,30,AU,free,3426,True
user_04958,54,FR,free,2772,True
user_04959,74,UK,pro,2720,True
user_04960,52,US,free,2350,False
user_04961,43,US,basic,2438,True
user_04962,74,AU,basic,1901,True
user_04963,54,AU,free,479,True
user_04964,55,JP,enterprise,960,False
user_04965,60,AU,free,3350,True
user_04966,40,UK,free,313,False
user_04967,61,BR,free,281,True
user_04968,47,JP,basic,145,True
user_04969,52,FR,basic,346,True
user_04970,49,AU,basic,2686,True
user_04971,74,CA,free,1511,True
user_04972,26,BR,free,612,False
user_04973,40,AU,pro,1639,True
user_04974,30,CA,free,1945,True
user_04975,47,JP,basic,1858,True
user_04976,19,AU,basic,2901,True
user_04977,35,UK,basic,1111,False
user_04978,33,CA,free,1349,True
user_04979,32,CA,basic,1672,True
user_04980,70,AU,pro,1896,True
user_04981,23,UK,free,9,True
user_04982,28,CA,enterprise,1275,True
user_04983,55,JP,pro,398,False
user_04984,37,JP,basic,1955,True
user_04985,35,UK,free,1804,True
user_04986,34,FR,free,80,True
user_04987,59,US,basic,2767,True
user_04988,43,DE,free,2117,True
user_04989,38,UK,free,65,True
user_04990,60,US,pro,2474,True
user_04991,70,CA,free,1249,True
user_04992,73,AU,free,3002,True
user_04993,20,CA,free,1934,True
user_04994,32,AU,enterprise,428,True
user_04995,62,BR,pro,734,True
user_04996,53,US,pro,2037,True
user_04997,63,US,free,2622,True
user_04998,37,US,pro,373,True
user_04999,41,FR,pro,826,True
